topology,layout,permutation,input_port,output_port,route_status,failure_reason,physical_wiring_um,bend_count,crossing_count,physical_il_db,topology_il_db,il_delta_db,topology_wiring_um,wiring_delta_um,mrr_loss_db,sxr_db,n_logical,layer,perm_idx,seed
spanke_benes_8x8,default,3-5-2-4-1-6-7-0,7,0,routed,,2324.473431,31,6,10.344622,8.066675,2.277947,1563.000000,761.473431,4.940675,-1.383466,8,physical,2,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,0,3,routed,,1373.933614,21,11,6.478308,4.455441,2.022867,965.000000,408.933614,2.525441,7.423575,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,1,6,routed,,2051.451302,38,28,10.101391,5.162488,4.938903,1077.000000,974.451302,3.008488,4.137687,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,2,7,routed,,2249.305284,39,25,9.719052,4.767441,4.951611,1121.000000,1128.305284,2.525441,6.785025,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,3,4,routed,,2082.035376,34,17,9.042559,5.226488,3.816071,1109.000000,973.035376,3.008488,4.066300,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,4,8,failed,"cannot route padded_benes_16x16_s1_w4_6.drop to padded_benes_16x16_s2_w2_6.add on physical grid: A* pop limit exceeded; soft_repeat=I0/repeated_crossing pair=I0-I4 at=(240.000,508.000) source=I4->I0@(232.000,508.000):(232.000,504.000)->(232.000,512.000)x(220.000,508.000)->(265.000,508.000) counters=port_access:189,window:1030,same_net:2224,crossing_candidate:228,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:1007,soft_reserved_crossing:0,reserved_spacing:318,segment:4844,pops:20001,max_heap:501",,,,,5.893535,,1201.000000,,3.491535,4.665280,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,5,2,routed,,2584.575192,44,22,10.597638,5.770488,4.827150,1381.000000,1203.575192,3.008488,3.518611,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,6,5,routed,,2240.765467,29,25,9.651972,5.383441,4.268531,1429.000000,811.765467,2.525441,5.159311,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,7,0,failed,"cannot route padded_benes_16x16_s2_w3_7.drop to padded_benes_16x16_s3_w7_15.in on physical grid: blocked by port access (port_access_overlap_foreign); candidate=(275.000,400.000)->(265.000,400.000) region=I2/padded_benes_16x16_s2_w2_6.in:(279.000,400.000)->(265.000,400.000); soft_repeat=I0/repeated_crossing pair=I0-I7 at=(256.000,508.000) source=I7->I0@(144.000,526.000):(144.000,526.000)->(144.000,539.000)x(115.000,526.000)->(160.000,526.000) counters=port_access:100,window:804,same_net:791,crossing_candidate:129,crossing_budget:0,hard_reserved_crossing:0,soft_repeated_crossing:689,soft_reserved_crossing:0,reserved_spacing:100,segment:2738,pops:11995,max_heap:665",,,,,5.834488,,1413.000000,,3.008488,3.921668,9,physical,0,42
padded_benes_16x16,default,3-6-7-4-8-2-5-0-1,8,1,routed,,2163.889357,35,8,9.760407,6.987628,2.772779,1265.000000,898.889357,4.457628,1.312847,9,physical,0,42
