permutation,multiplicity,bfs_wil_db,opt_wil_db
"[4, 2, 1, 7, 6, 5, 0, 3]",1,4.46815086414724,4.46815086414724
"[4, 2, 1, 7, 6, 5, 3, 0]",1,4.416405345376791,4.416405345376791
"[4, 2, 3, 0, 1, 5, 6, 7]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 1, 5, 7, 6]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 1, 6, 5, 7]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 1, 6, 7, 5]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 1, 7, 5, 6]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 1, 7, 6, 5]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 5, 1, 6, 7]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 5, 1, 7, 6]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 5, 6, 1, 7]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 5, 6, 7, 1]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 5, 7, 1, 6]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 5, 7, 6, 1]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 6, 1, 5, 7]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 6, 1, 7, 5]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 6, 5, 1, 7]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 6, 5, 7, 1]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 6, 7, 1, 5]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 6, 7, 5, 1]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 7, 1, 5, 6]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 7, 1, 6, 5]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 7, 5, 1, 6]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 7, 5, 6, 1]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 0, 7, 6, 1, 5]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 0, 7, 6, 5, 1]",4,4.479447422553781,4.479447422553781
"[4, 2, 3, 1, 0, 5, 6, 7]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 0, 5, 7, 6]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 0, 6, 5, 7]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 0, 6, 7, 5]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 0, 7, 5, 6]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 0, 7, 6, 5]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 5, 0, 6, 7]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 5, 0, 7, 6]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 5, 6, 0, 7]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 5, 6, 7, 0]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 5, 7, 0, 6]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 5, 7, 6, 0]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 6, 0, 5, 7]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 6, 0, 7, 5]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 6, 5, 0, 7]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 6, 5, 7, 0]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 6, 7, 0, 5]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 6, 7, 5, 0]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 7, 0, 5, 6]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 7, 0, 6, 5]",2,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 7, 5, 0, 6]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 7, 5, 6, 0]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 1, 7, 6, 0, 5]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 1, 7, 6, 5, 0]",4,4.692615569481987,4.692615569481987
"[4, 2, 3, 5, 0, 1, 6, 7]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 0, 1, 7, 6]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 0, 6, 1, 7]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 0, 6, 7, 1]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 0, 7, 1, 6]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 0, 7, 6, 1]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 1, 0, 6, 7]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 1, 0, 7, 6]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 1, 6, 0, 7]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 1, 6, 7, 0]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 1, 7, 0, 6]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 1, 7, 6, 0]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 6, 0, 1, 7]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 6, 0, 7, 1]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 6, 1, 0, 7]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 6, 1, 7, 0]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 6, 7, 0, 1]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 6, 7, 1, 0]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 7, 0, 1, 6]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 7, 0, 6, 1]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 7, 1, 0, 6]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 7, 1, 6, 0]",2,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 7, 6, 0, 1]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 5, 7, 6, 1, 0]",4,5.093320181939005,4.98286334908968
"[4, 2, 3, 6, 0, 1, 5, 7]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 0, 1, 7, 5]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 0, 5, 1, 7]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 0, 5, 7, 1]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 0, 7, 1, 5]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 0, 7, 5, 1]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 1, 0, 5, 7]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 1, 0, 7, 5]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 1, 5, 0, 7]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 1, 5, 7, 0]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 1, 7, 0, 5]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 1, 7, 5, 0]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 5, 0, 1, 7]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 5, 0, 7, 1]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 5, 1, 0, 7]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 5, 1, 7, 0]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 5, 7, 0, 1]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 5, 7, 1, 0]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 7, 0, 1, 5]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 7, 0, 5, 1]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 7, 1, 0, 5]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 7, 1, 5, 0]",1,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 7, 5, 0, 1]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 6, 7, 5, 1, 0]",2,4.98286334908968,4.98286334908968
"[4, 2, 3, 7, 0, 1, 5, 6]",2,4.78811330864474,4.479447422553781
"[4, 2, 3, 7, 0, 1, 6, 5]",2,4.78811330864474,4.479447422553781
"[4, 2, 3, 7, 0, 5, 1, 6]",1,4.55840534537679,4.55840534537679
"[4, 2, 3, 7, 0, 5, 6, 1]",1,4.661364439063363,4.661364439063363
"[4, 2, 3, 7, 0, 6, 1, 5]",1,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 0, 6, 5, 1]",1,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 1, 0, 5, 6]",2,4.543154214958167,4.543154214958167
"[4, 2, 3, 7, 1, 0, 6, 5]",2,4.543154214958167,4.543154214958167
"[4, 2, 3, 7, 1, 5, 0, 6]",1,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 1, 5, 6, 0]",1,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 1, 6, 0, 5]",1,4.6851542149581675,4.6851542149581675
"[4, 2, 3, 7, 1, 6, 5, 0]",1,4.6851542149581675,4.6851542149581675
"[4, 2, 3, 7, 5, 0, 1, 6]",1,4.55840534537679,4.55840534537679
"[4, 2, 3, 7, 5, 0, 6, 1]",1,4.661364439063363,4.661364439063363
"[4, 2, 3, 7, 5, 1, 0, 6]",1,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 5, 1, 6, 0]",1,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 5, 6, 0, 1]",2,4.661364439063363,4.479447422553781
"[4, 2, 3, 7, 5, 6, 1, 0]",2,4.479447422553781,4.479447422553781
"[4, 2, 3, 7, 6, 0, 1, 5]",1,4.543154214958167,4.543154214958167
"[4, 2, 3, 7, 6, 0, 5, 1]",1,4.543154214958167,4.543154214958167
"[4, 2, 3, 7, 6, 1, 0, 5]",1,4.78811330864474,4.78811330864474
"[4, 2, 3, 7, 6, 1, 5, 0]",1,4.78811330864474,4.78811330864474
"[4, 2, 3, 7, 6, 5, 0, 1]",2,4.661364439063363,4.479447422553781
"[4, 2, 3, 7, 6, 5, 1, 0]",2,4.479447422553781,4.479447422553781
"[4, 2, 5, 0, 1, 3, 6, 7]",2,5.093320181939005,4.689320181939005
"[4, 2, 5, 0, 1, 3, 7, 6]",2,5.093320181939005,4.689320181939005
"[4, 2, 5, 0, 1, 6, 3, 7]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 1, 6, 7, 3]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 1, 7, 3, 6]",1,4.605109957833811,4.605109957833811
"[4, 2, 5, 0, 1, 7, 6, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 5, 0, 3, 1, 6, 7]",2,5.093320181939005,4.586361088252434
"[4, 2, 5, 0, 3, 1, 7, 6]",2,5.093320181939005,4.586361088252434
"[4, 2, 5, 0, 3, 6, 1, 7]",1,4.586361088252434,4.586361088252434
"[4, 2, 5, 0, 3, 6, 7, 1]",1,4.586361088252434,4.586361088252434
"[4, 2, 5, 0, 3, 7, 1, 6]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 3, 7, 6, 1]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 6, 1, 3, 7]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 6, 1, 7, 3]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 6, 3, 1, 7]",1,4.689320181939005,4.689320181939005
"[4, 2, 5, 0, 6, 3, 7, 1]",1,4.689320181939005,4.689320181939005
"[4, 2, 5, 0, 6, 7, 1, 3]",2,5.093320181939005,4.708069051520382
"[4, 2, 5, 0, 6, 7, 3, 1]",2,5.093320181939005,4.605109957833811
"[4, 2, 5, 0, 7, 1, 3, 6]",1,4.605109957833811,4.605109957833811
"[4, 2, 5, 0, 7, 1, 6, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 5, 0, 7, 3, 1, 6]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 7, 3, 6, 1]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 0, 7, 6, 1, 3]",2,5.093320181939005,4.708069051520382
"[4, 2, 5, 0, 7, 6, 3, 1]",2,5.093320181939005,4.605109957833811
"[4, 2, 5, 1, 0, 3, 6, 7]",2,5.093320181939005,4.692615569481987
"[4, 2, 5, 1, 0, 3, 7, 6]",2,5.093320181939005,4.692615569481987
"[4, 2, 5, 1, 0, 6, 3, 7]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 0, 6, 7, 3]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 0, 7, 3, 6]",1,4.692615569481987,4.692615569481987
"[4, 2, 5, 1, 0, 7, 6, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 5, 1, 3, 0, 6, 7]",2,5.093320181939005,4.692615569481987
"[4, 2, 5, 1, 3, 0, 7, 6]",2,5.093320181939005,4.692615569481987
"[4, 2, 5, 1, 3, 6, 0, 7]",1,4.692615569481987,4.692615569481987
"[4, 2, 5, 1, 3, 6, 7, 0]",1,4.692615569481987,4.692615569481987
"[4, 2, 5, 1, 3, 7, 0, 6]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 3, 7, 6, 0]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 6, 0, 3, 7]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 6, 0, 7, 3]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 6, 3, 0, 7]",1,4.692615569481987,4.692615569481987
"[4, 2, 5, 1, 6, 3, 7, 0]",1,4.692615569481987,4.692615569481987
"[4, 2, 5, 1, 6, 7, 0, 3]",2,5.093320181939005,4.708069051520382
"[4, 2, 5, 1, 6, 7, 3, 0]",2,5.093320181939005,4.692615569481987
"[4, 2, 5, 1, 7, 0, 3, 6]",1,4.692615569481987,4.692615569481987
"[4, 2, 5, 1, 7, 0, 6, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 5, 1, 7, 3, 0, 6]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 7, 3, 6, 0]",1,5.093320181939005,5.093320181939005
"[4, 2, 5, 1, 7, 6, 0, 3]",2,5.093320181939005,4.708069051520382
"[4, 2, 5, 1, 7, 6, 3, 0]",2,5.093320181939005,4.692615569481987
"[4, 2, 5, 3, 0, 1, 6, 7]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 0, 1, 7, 6]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 0, 6, 1, 7]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 0, 6, 7, 1]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 0, 7, 1, 6]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 0, 7, 6, 1]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 1, 0, 6, 7]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 1, 0, 7, 6]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 1, 6, 0, 7]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 1, 6, 7, 0]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 1, 7, 0, 6]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 1, 7, 6, 0]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 6, 0, 1, 7]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 6, 0, 7, 1]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 6, 1, 0, 7]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 6, 1, 7, 0]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 6, 7, 0, 1]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 6, 7, 1, 0]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 7, 0, 1, 6]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 7, 0, 6, 1]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 7, 1, 0, 6]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 7, 1, 6, 0]",2,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 7, 6, 0, 1]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 3, 7, 6, 1, 0]",4,5.093320181939005,5.085822442776251
"[4, 2, 5, 6, 0, 1, 3, 7]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 0, 1, 7, 3]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 0, 3, 1, 7]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 0, 3, 7, 1]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 0, 7, 1, 3]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 0, 7, 3, 1]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 1, 0, 3, 7]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 1, 0, 7, 3]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 1, 3, 0, 7]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 1, 3, 7, 0]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 1, 7, 0, 3]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 1, 7, 3, 0]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 3, 0, 1, 7]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 3, 0, 7, 1]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 3, 1, 0, 7]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 3, 1, 7, 0]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 3, 7, 0, 1]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 3, 7, 1, 0]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 7, 0, 1, 3]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 7, 0, 3, 1]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 7, 1, 0, 3]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 7, 1, 3, 0]",2,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 7, 3, 0, 1]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 6, 7, 3, 1, 0]",4,5.093320181939005,5.093320181939005
"[4, 2, 5, 7, 0, 1, 3, 6]",4,4.951612218671055,4.605109957833811
"[4, 2, 5, 7, 0, 1, 6, 3]",4,5.054571312357629,4.708069051520382
"[4, 2, 5, 7, 0, 3, 1, 6]",2,4.689320181939005,4.689320181939005
"[4, 2, 5, 7, 0, 3, 6, 1]",2,4.689320181939005,4.689320181939005
"[4, 2, 5, 7, 0, 6, 1, 3]",2,5.054571312357629,4.708069051520382
"[4, 2, 5, 7, 0, 6, 3, 1]",2,4.951612218671055,4.605109957833811
"[4, 2, 5, 7, 1, 0, 3, 6]",4,4.951612218671055,4.605109957833811
"[4, 2, 5, 7, 1, 0, 6, 3]",4,5.054571312357629,4.708069051520382
"[4, 2, 5, 7, 1, 3, 0, 6]",2,4.689320181939005,4.689320181939005
"[4, 2, 5, 7, 1, 3, 6, 0]",2,4.689320181939005,4.689320181939005
"[4, 2, 5, 7, 1, 6, 0, 3]",2,5.054571312357629,4.708069051520382
"[4, 2, 5, 7, 1, 6, 3, 0]",2,4.951612218671055,4.6851542149581675
"[4, 2, 5, 7, 3, 0, 1, 6]",2,4.586361088252434,4.586361088252434
"[4, 2, 5, 7, 3, 0, 6, 1]",2,4.661364439063363,4.661364439063363
"[4, 2, 5, 7, 3, 1, 0, 6]",2,4.586361088252434,4.586361088252434
"[4, 2, 5, 7, 3, 1, 6, 0]",2,4.586361088252434,4.586361088252434
"[4, 2, 5, 7, 3, 6, 0, 1]",4,4.661364439063363,4.586361088252434
"[4, 2, 5, 7, 3, 6, 1, 0]",4,4.586361088252434,4.586361088252434
"[4, 2, 5, 7, 6, 0, 1, 3]",2,5.054571312357629,4.708069051520382
"[4, 2, 5, 7, 6, 0, 3, 1]",2,4.951612218671055,4.605109957833811
"[4, 2, 5, 7, 6, 1, 0, 3]",2,5.054571312357629,4.78811330864474
"[4, 2, 5, 7, 6, 1, 3, 0]",2,4.951612218671055,4.78811330864474
"[4, 2, 5, 7, 6, 3, 0, 1]",4,4.689320181939005,4.689320181939005
"[4, 2, 5, 7, 6, 3, 1, 0]",4,4.689320181939005,4.689320181939005
"[4, 2, 6, 0, 1, 3, 5, 7]",1,4.689320181939005,4.689320181939005
"[4, 2, 6, 0, 1, 3, 7, 5]",1,4.689320181939005,4.689320181939005
"[4, 2, 6, 0, 1, 5, 3, 7]",4,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 1, 5, 7, 3]",4,4.604653124984484,4.46815086414724
"[4, 2, 6, 0, 1, 7, 3, 5]",5,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 1, 7, 5, 3]",5,4.604653124984484,4.46815086414724
"[4, 2, 6, 0, 3, 1, 5, 7]",1,4.586361088252434,4.586361088252434
"[4, 2, 6, 0, 3, 1, 7, 5]",1,4.586361088252434,4.586361088252434
"[4, 2, 6, 0, 3, 5, 1, 7]",5,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 3, 5, 7, 1]",5,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 3, 7, 1, 5]",4,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 3, 7, 5, 1]",4,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 5, 1, 3, 7]",4,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 5, 1, 7, 3]",4,4.604653124984484,4.46815086414724
"[4, 2, 6, 0, 5, 3, 1, 7]",5,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 5, 3, 7, 1]",5,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 5, 7, 1, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 6, 0, 5, 7, 3, 1]",1,4.605109957833811,4.605109957833811
"[4, 2, 6, 0, 7, 1, 3, 5]",5,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 7, 1, 5, 3]",5,4.604653124984484,4.46815086414724
"[4, 2, 6, 0, 7, 3, 1, 5]",4,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 7, 3, 5, 1]",4,4.447656475795414,4.447656475795414
"[4, 2, 6, 0, 7, 5, 1, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 6, 0, 7, 5, 3, 1]",1,4.605109957833811,4.605109957833811
"[4, 2, 6, 1, 0, 3, 5, 7]",1,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 0, 3, 7, 5]",1,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 0, 5, 3, 7]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 0, 5, 7, 3]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 0, 7, 3, 5]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 0, 7, 5, 3]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 3, 0, 5, 7]",1,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 3, 0, 7, 5]",1,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 3, 5, 0, 7]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 3, 5, 7, 0]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 3, 7, 0, 5]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 3, 7, 5, 0]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 5, 0, 3, 7]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 5, 0, 7, 3]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 5, 3, 0, 7]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 5, 3, 7, 0]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 5, 7, 0, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 6, 1, 5, 7, 3, 0]",1,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 7, 0, 3, 5]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 7, 0, 5, 3]",5,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 7, 3, 0, 5]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 7, 3, 5, 0]",4,4.692615569481987,4.692615569481987
"[4, 2, 6, 1, 7, 5, 0, 3]",1,4.708069051520382,4.708069051520382
"[4, 2, 6, 1, 7, 5, 3, 0]",1,4.692615569481987,4.692615569481987
"[4, 2, 6, 3, 0, 1, 5, 7]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 0, 1, 7, 5]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 0, 5, 1, 7]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 0, 5, 7, 1]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 0, 7, 1, 5]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 0, 7, 5, 1]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 1, 0, 5, 7]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 1, 0, 7, 5]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 1, 5, 0, 7]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 1, 5, 7, 0]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 1, 7, 0, 5]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 1, 7, 5, 0]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 5, 0, 1, 7]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 5, 0, 7, 1]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 5, 1, 0, 7]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 5, 1, 7, 0]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 5, 7, 0, 1]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 5, 7, 1, 0]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 7, 0, 1, 5]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 7, 0, 5, 1]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 7, 1, 0, 5]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 7, 1, 5, 0]",1,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 7, 5, 0, 1]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 3, 7, 5, 1, 0]",2,5.085822442776251,5.085822442776251
"[4, 2, 6, 5, 0, 1, 3, 7]",4,5.093320181939005,5.093320181939005
"[4, 2, 6, 5, 0, 1, 7, 3]",4,5.093320181939005,5.093320181939005
"[4, 2, 6, 5, 0, 3, 1, 7]",2,5.093320181939005,5.093320181939005
